"prolific_pid","treatment_store_exported","product_id","NAME","soldBy","quantity","price","swapOffered","swappedFor","addedFrom"
"675ebd1fb3aef884a42df656","group-1","930718","Hannaford Thick Sliced Bacon","unit",1,4.99,,,
"675ebd1fb3aef884a42df656","group-1","930718","Hannaford Thick Sliced Bacon","unit",1,4.99,,,
"675ebd1fb3aef884a42df656","group-1","930718","Hannaford Thick Sliced Bacon","unit",1,4.99,,,
"6685abbd83e060274844e7f2","group-1","1037490","Nabisco Oreo","unit",1,4.69,,,
"6685abbd83e060274844e7f2","group-1","1037490","Nabisco Oreo","unit",1,4.69,,,
"6685abbd83e060274844e7f2","group-1","1037490","Nabisco Oreo","unit",1,4.69,,,
"6685abbd83e060274844e7f2","group-1","932363","Hannaford Whole Milk","unit",1,2.99,,,
"6685abbd83e060274844e7f2","group-1","932363","Hannaford Whole Milk","unit",1,2.99,,,
"6685abbd83e060274844e7f2","group-1","932363","Hannaford Whole Milk","unit",1,2.99,,,
"6685abbd83e060274844e7f2","group-1","940074","Hannaford Chicken Broth","unit",1,1.43,,,
"6685abbd83e060274844e7f2","group-1","755605","Red Baron 12"" Pepperoni Pizza","unit",1,5.59,,,
"6685abbd83e060274844e7f2","group-1","755605","Red Baron 12"" Pepperoni Pizza","unit",1,5.59,,,
"6685abbd83e060274844e7f2","group-1","755605","Red Baron 12"" Pepperoni Pizza","unit",1,5.59,,,
"6685abbd83e060274844e7f2","group-1","700820","Celeste Pepperoni Pizza","unit",1,1.39,,,
"6685abbd83e060274844e7f2","group-1","700820","Celeste Pepperoni Pizza","unit",1,1.39,,,
"6685abbd83e060274844e7f2","group-1","700820","Celeste Pepperoni Pizza","unit",1,1.39,,,
"6685abbd83e060274844e7f2","group-1","726897","Hannaford Bake & Rise Pepperoni Pizza","unit",1,5.39,,,
"6837929f8dbb9c6be9c5a116","group-1","696118","Stouffer's Mac & Cheese","unit",1,3.99,,,
"6837929f8dbb9c6be9c5a116","group-1","865997","Birds Eye Voila Family Size Garlic Chicken","unit",1,8.89,,,
"6837929f8dbb9c6be9c5a116","group-1","969296","Marie Callender's Chicken Pot Pie","unit",1,3.99,,,
"6837929f8dbb9c6be9c5a116","group-1","983777","Nature's Promise Organic Low Sodium Chicken Broth","unit",1,2.19,,,
"6837929f8dbb9c6be9c5a116","group-1","983778","Nature's Promise Organic Chicken Broth","unit",1,2.19,,,
"6837929f8dbb9c6be9c5a116","group-1","1013002","Nerds Candy Gummy Clusters","unit",1,4.19,,,
"6837929f8dbb9c6be9c5a116","group-1","923264","Trolli Sour Brite Crawlers","unit",1,1.99,,,
"6837929f8dbb9c6be9c5a116","group-1","919809","Philadelphia Chive Onion Cream Cheese","unit",1,4.99,,,
"6837929f8dbb9c6be9c5a116","group-1","760058","Galbani Whole Milk Ricotta Cheese","unit",1,3.99,,,
"6837929f8dbb9c6be9c5a116","group-1","726243","Hannaford Whole Milk Mozzarella Chunk Cheese","unit",1,3.69,,,
"6837929f8dbb9c6be9c5a116","group-1","1022638","Gatorade Zero Orange","unit",1,1.99,,,
"6837929f8dbb9c6be9c5a116","group-1","1022637","Gatorade Zero Lemon Lime Thirst Quencher","unit",1,1.99,,,
"6837929f8dbb9c6be9c5a116","group-1","1004088","Powerade Mountain Berry Blast Sports Drink","unit",1,1.49,,,
"6837929f8dbb9c6be9c5a116","group-1","1027351","Hannaford 85% Lean Ground Turkey","unit",1,4.99,,,
"68378d639cd5d248316d92e0","group-1","694731","Pepsi","unit",1,7.59,,,
"68378d639cd5d248316d92e0","group-1","740639","Coca-Cola Classic","unit",1,2.29,,,
"68378d639cd5d248316d92e0","group-1","925120","Hannaford Milk Chocolate Hot Cocoa Mix","unit",1,3.79,,,
"68378d639cd5d248316d92e0","group-1","970621","Swiss Miss Hot Cocoa with Marshmallows","unit",1,2.69,,,
"68378d639cd5d248316d92e0","group-1","964785","Guayaki Organic Yerba Mate Bluephoria","unit",1,2.5,,,
"68378d639cd5d248316d92e0","group-1","821081","Tazo Chai Tea Concentrate","unit",1,5.79,,,
"68378d639cd5d248316d92e0","group-1","724173","Lipton Tea Bags","unit",1,4.79,,,
"68378d639cd5d248316d92e0","group-1","843414","Maxwell House International Cafe French Vanilla Cafe","unit",1,5.79,,,
"68378d639cd5d248316d92e0","group-1","843422","Maxwell House International Cafe Hazelnut Cafe","unit",1,5.79,,,
"68378d639cd5d248316d92e0","group-1","756281","Shady Brook Farms 85% Lean Ground Turkey","unit",1,5.49,,,
"6824f220d2f901ccb169c612","group-1","931611","Pure Leaf Real Brewed Lemon Tea","unit",1,3.59,,,
"6824f220d2f901ccb169c612","group-1","740378","Coca-Cola Classic","unit",1,6.49,,,
"6824f220d2f901ccb169c612","group-1","740378","Coca-Cola Classic","unit",1,6.49,,,
"6824f220d2f901ccb169c612","group-1","972636","Pringles Original Party Stack Can","unit",1,2.89,,,
"6824f220d2f901ccb169c612","group-1","1030603","RX Bar A.M. Honey Cinnamon Peanut Butter","unit",1,9.99,,,
"6824f220d2f901ccb169c612","group-1","1037490","Nabisco Oreo","unit",1,4.69,,,
"6824f220d2f901ccb169c612","group-1","1037490","Nabisco Oreo","unit",1,4.69,,,
"6824f220d2f901ccb169c612","group-1","726773","Hannaford Fully Cooked Bacon","unit",1,3.99,,,
"6824f220d2f901ccb169c612","group-1","737121","Oscar Mayer Sliced Bacon","unit",1,6.99,,,
"6828a3bc23c0754ae557bfd9","group-1","803018","Red Bull Energy Drink","unit",1,7.19,,,
"6828a3bc23c0754ae557bfd9","group-1","1027273","Ghost Energy Drink Sour Patch Blue Raspberry","unit",1,2.25,,,
"6828a3bc23c0754ae557bfd9","group-1","698560","Great Range Ground Bison","unit",1,11.99,,,
"6828a3bc23c0754ae557bfd9","group-1","722039","Dinty Moore Beef Stew","unit",1,3.29,,,
"6828a3bc23c0754ae557bfd9","group-1","696573","Pepperidge Farm Goldfish Flavor Blasted Crackers Bag","unit",1,2.99,,,
"6828a3bc23c0754ae557bfd9","group-1","1000160","Lay's Party Size Wavy Original Potato Chips","unit",1,4.49,,,
"6828a3bc23c0754ae557bfd9","group-1","970656","Annie's Real Aged Cheddar Macaroni & Cheese","unit",1,9.39,,,
"6828a3bc23c0754ae557bfd9","group-1","948843","Daiya Deluxe Cheddar Cheezy Mac","unit",1,5.3,,,
"60f998b6c4b98974b766eb98","group-1","741369","Nestle Coffee-Mate Sugar Free French Vanilla Creamer","unit",1,4.99,,,
"60f998b6c4b98974b766eb98","group-1","929354","Fairlife 2% Reduced Fat Ultra-Filtered Milk","unit",1,4.49,,,
"60f998b6c4b98974b766eb98","group-1","967767","Hannaford Plain Nonfat Greek Yogurt","unit",1,3.63,,,
"60f998b6c4b98974b766eb98","group-1","843414","Maxwell House International Cafe French Vanilla Cafe","unit",1,5.79,,,
"60f998b6c4b98974b766eb98","group-1","925546","Hannaford Chicken Tenderloins","unit",1,7.99,,,
"60f998b6c4b98974b766eb98","group-1","925470","Hannaford Chicken Wing Sections","unit",1,9.99,,,
"60f998b6c4b98974b766eb98","group-1","910940","Hannaford Original Crispy Chicken Strips","unit",1,7.86,,,
"60f998b6c4b98974b766eb98","group-1","941139","Morning Star Farms Buffalo Chik Patties","unit",1,4.59,,,
"6665b652ecac3856fcb26a6a","group-1","937151","Juicy Juice 100% Berry Juice Blend","unit",1,3.89,,,
"6665b652ecac3856fcb26a6a","group-1","926472","Hannaford Purified Drinking Water","unit",1,2.99,,,
"6665b652ecac3856fcb26a6a","group-1","942165","Twix Fun Size","unit",1,4.88,,,
"6665b652ecac3856fcb26a6a","group-1","696572","Pepperidge Farm Goldfish Cheddar Crackers Bag","unit",1,2.99,,,
"6665b652ecac3856fcb26a6a","group-1","902331","Snyder's of Hanover Braided Twists Honey Wheat","unit",1,4.29,,,
"6665b652ecac3856fcb26a6a","group-1","1037490","Nabisco Oreo","unit",1,4.69,,,
"6665b652ecac3856fcb26a6a","group-1","1027076","Marie Callender's Cheddar Cheesy Chicken & Rice Bowl","unit",1,3.59,,,
"6665b652ecac3856fcb26a6a","group-1","695736","Ore-Ida Golden Fries","unit",1,5.49,,,
"6665b652ecac3856fcb26a6a","group-1","742522","Smucker's Uncrustables Peanut Butter & Grape Jelly Sandwich","unit",1,12.99,,,
"6665b652ecac3856fcb26a6a","group-1","915052","TGI Fridays Small Buffalo Wings","unit",1,4.99,,,
"63d80b500adef5b476e289a4","group-1","732832","Blue Diamond Almond Breeze Original Unsweetened Beverage","unit",1,3.09,,,
"63d80b500adef5b476e289a4","group-1","702124","Kraft Macaroni & Cheese Dinner","unit",1,1.25,,,
"63d80b500adef5b476e289a4","group-1","1016111","Buncha Crunch Theater Box","unit",1,1.39,,,
"63d80b500adef5b476e289a4","group-1","923645","Orville Movie Theater Microwave Popcorn","unit",1,6.69,,,
"63d80b500adef5b476e289a4","group-1","740378","Coca-Cola Classic","unit",1,6.49,,,
"63d80b500adef5b476e289a4","group-1","740398","Fanta Orange Soda","unit",1,7.89,,,
"6646cdbd7a8e4d39556e459b","group-1","947490","Blue Diamond Almond Breeze Unsweetened Original Almondmilk","unit",1,5.29,,,
"6646cdbd7a8e4d39556e459b","group-1","983960","Mighty Spark Queso Fresco & Jalapeno Turkey Patties","unit",1,5.99,,,
"6646cdbd7a8e4d39556e459b","group-1","972636","Pringles Original Party Stack Can","unit",1,2.89,,,
"6646cdbd7a8e4d39556e459b","group-1","964787","Guayaki Organic Yerba Mate Enlighten Mint","unit",1,2.5,,,
"6646cdbd7a8e4d39556e459b","group-1","964787","Guayaki Organic Yerba Mate Enlighten Mint","unit",1,2.5,,,
"6646cdbd7a8e4d39556e459b","group-1","696477","Pepperidge Farm Double Milano Cookies","unit",1,3.99,,,
"6646cdbd7a8e4d39556e459b","group-1","727151","Hannaford Tri-Colored Tortellini","unit",1,2.59,,,
"6646cdbd7a8e4d39556e459b","group-1","965421","Newman's Own Four Cheese Pizza","unit",1,7.29,,,
"6646cdbd7a8e4d39556e459b","group-1","851433","La Banderita Soft Taco Flour Tortillas","unit",1,2.99,,,
"6646cdbd7a8e4d39556e459b","group-1","1018927","Old El Paso Cilantro Lime Rice","unit",1,2.59,,,
"6646cdbd7a8e4d39556e459b","group-1","962047","Idaho Super Crispy Shoestring Fries","unit",1,4.49,,,
"6646cdbd7a8e4d39556e459b","group-1","1011917","Hannaford Thick Cut Onion Rings","unit",1,3.92,,,
"66799662d6513151e840c6af","group-1","906282","Red Bull Blue Edition","unit",1,2.29,,,
"66799662d6513151e840c6af","group-1","803018","Red Bull Energy Drink","unit",1,7.19,,,
"66799662d6513151e840c6af","group-1","940636","Fritos BBQ Twist","unit",1,4.49,,,
"66799662d6513151e840c6af","group-1","738901","TGI Fridays Mozzarella Sticks","unit",1,4.99,,,
"66799662d6513151e840c6af","group-1","755605","Red Baron 12"" Pepperoni Pizza","unit",1,5.59,,,
"66799662d6513151e840c6af","group-1","867908","DiGiorno Stuffed Crust Four Cheese Pizza","unit",1,6.19,,,
"66799662d6513151e840c6af","group-1","1043610","Farm Rich Mozzarella Cheese Sticks","unit",1,7.29,,,
"66799662d6513151e840c6af","group-1","962137","Idaho Crispy Potato Puffs","unit",1,4.49,,,
"66799662d6513151e840c6af","group-1","959581","P.F. Chang's Signature Pork Dumplings","unit",1,4.62,,,
"66799662d6513151e840c6af","group-1","712594","Banquet Chicken Pot Pie","unit",1,1.49,,,
"68349268c85bfa63bb28177a","group-1","926472","Hannaford Purified Drinking Water","unit",1,2.99,,,
"68349268c85bfa63bb28177a","group-1","697042","Mott's Regular Applesauce Cups","unit",1,2.89,,,
"68349268c85bfa63bb28177a","group-1","962047","Idaho Super Crispy Shoestring Fries","unit",1,4.49,,,
"68349268c85bfa63bb28177a","group-1","842747","Cooked Perfect Italian Style Meatballs","unit",1,9.99,,,
"68349268c85bfa63bb28177a","group-1","912136","So Delicious Dairy Free Coconut Milk Unsweetened","unit",1,2.69,,,
"68349268c85bfa63bb28177a","group-1","932363","Hannaford Whole Milk","unit",1,2.99,,,
"68349268c85bfa63bb28177a","group-1","724180","Lipton Beefy Onion Soup Mix","unit",1,1.89,,,
"68349268c85bfa63bb28177a","group-1","965595","Hannaford Onion Soup Mix","unit",1,1.45,,,
"67a51f9761d7aa2b0a88fd4a","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"67a51f9761d7aa2b0a88fd4a","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"67a51f9761d7aa2b0a88fd4a","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"67a51f9761d7aa2b0a88fd4a","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"67a51f9761d7aa2b0a88fd4a","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"67a51f9761d7aa2b0a88fd4a","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"67a51f9761d7aa2b0a88fd4a","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"67a51f9761d7aa2b0a88fd4a","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"67a51f9761d7aa2b0a88fd4a","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"67a51f9761d7aa2b0a88fd4a","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"67a51f9761d7aa2b0a88fd4a","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"67a51f9761d7aa2b0a88fd4a","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"6833e1ad2ed07c4eed383911","group-1","715086","Hershey's Special Dark Chocolate Syrup","unit",1,3.69,,,
"6833e1ad2ed07c4eed383911","group-1","724173","Lipton Tea Bags","unit",1,4.79,,,
"6833e1ad2ed07c4eed383911","group-1","729420","Hannaford Regular Bacon","unit",1,4.99,,,
"6833e1ad2ed07c4eed383911","group-1","919358","Nathan's Bun Length Beef Franks","unit",1,5.99,,,
"6833e1ad2ed07c4eed383911","group-1","967838","Hannaford Greek Nonfat Black Cherry Yogurt","unit",1,0.64,,,
"6833e1ad2ed07c4eed383911","group-1","967836","Hannaford Greek Nonfat Peach Yogurt","unit",1,0.64,,,
"6833e1ad2ed07c4eed383911","group-1","967828","Hannaford Greek Nonfat Vanilla Yogurt","unit",1,0.64,,,
"6833e1ad2ed07c4eed383911","group-1","769745","Cabot Hunter's Seriously Sharp Cheddar Cheese Bar","unit",1,2.89,,,
"6833e1ad2ed07c4eed383911","group-1","769692","Cabot Sour Cream","unit",1,2.29,,,
"6833e1ad2ed07c4eed383911","group-1","769692","Cabot Sour Cream","unit",1,2.29,,,
"6833e1ad2ed07c4eed383911","group-1","932363","Hannaford Whole Milk","unit",1,2.99,,,
"6833e1ad2ed07c4eed383911","group-1","932363","Hannaford Whole Milk","unit",1,2.99,,,
"6833e1ad2ed07c4eed383911","group-1","738162","Old El Paso Taco Seasoning","unit",1,1.49,,,
"6833e1ad2ed07c4eed383911","group-1","738162","Old El Paso Taco Seasoning","unit",1,1.49,,,
"6833e1ad2ed07c4eed383911","group-1","702124","Kraft Macaroni & Cheese Dinner","unit",1,1.25,,,
"6833e1ad2ed07c4eed383911","group-1","702124","Kraft Macaroni & Cheese Dinner","unit",1,1.25,,,
"6833e1ad2ed07c4eed383911","group-1","702124","Kraft Macaroni & Cheese Dinner","unit",1,1.25,,,
"6833e1ad2ed07c4eed383911","group-1","702124","Kraft Macaroni & Cheese Dinner","unit",1,1.25,,,
"6833e1ad2ed07c4eed383911","group-1","940074","Hannaford Chicken Broth","unit",1,1.43,,,
"6833e1ad2ed07c4eed383911","group-1","940074","Hannaford Chicken Broth","unit",1,1.43,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"67cf1ea26f90092f0f4fe827","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"663a7dfda4b3d560eb9290c8","group-1","740378","Coca-Cola Classic","unit",1,6.49,,,
"663a7dfda4b3d560eb9290c8","group-1","696572","Pepperidge Farm Goldfish Cheddar Crackers Bag","unit",1,2.99,,,
"663a7dfda4b3d560eb9290c8","group-1","706253","Cheez-It Original Crackers","unit",1,5.69,,,
"663a7dfda4b3d560eb9290c8","group-1","972636","Pringles Original Party Stack Can","unit",1,2.89,,,
"663a7dfda4b3d560eb9290c8","group-1","1014335","Doritos Nacho Cheese","unit",1,3.99,,,
"663a7dfda4b3d560eb9290c8","group-1","1000158","Lay's Party Size Classic Potato Chips","unit",1,4.49,,,
"663a7dfda4b3d560eb9290c8","group-1","737121","Oscar Mayer Sliced Bacon","unit",1,6.99,,,
"663a7dfda4b3d560eb9290c8","group-1","919358","Nathan's Bun Length Beef Franks","unit",1,5.99,,,
"663a7dfda4b3d560eb9290c8","group-1","737056","Oscar Mayer Meat Wieners","unit",1,3.49,,,
"663a7dfda4b3d560eb9290c8","group-1","695763","Ore-Ida Extra Crispy Fast Fries","unit",1,5.49,,,
"665b7b047373d8da553237a6","group-1","740499","Coca-Cola Zero","unit",1,6.49,,,
"665b7b047373d8da553237a6","group-1","1014335","Doritos Nacho Cheese","unit",1,3.99,,,
"665b7b047373d8da553237a6","group-1","981907","Nature's Promise 85% Lean Ground Beef","unit",1,6.99,,,
"665b7b047373d8da553237a6","group-1","1012412","Tillamook Triple Cheddar Shredded Cheese","unit",1,3.99,,,
"665b7b047373d8da553237a6","group-1","745381","Chef Boyardee Beef Ravioli","unit",1,1.59,,,
"665b7b047373d8da553237a6","group-1","745381","Chef Boyardee Beef Ravioli","unit",1,1.59,,,
"665b7b047373d8da553237a6","group-1","757477","Perdue Fully Cooked Crispy Chicken Strips","unit",1,10.99,,,
"665b7b047373d8da553237a6","group-1","723015","Dole Pineapple Chunks in Juice","unit",1,2.19,,,
"665b7b047373d8da553237a6","group-1","723039","Dole Harvest Best Sliced Peaches in 100% Juice","unit",1,3.79,,,
"6838dba154e213e0fb47a348","group-1","706253","Cheez-It Original Crackers","unit",1,5.69,,,
"6838dba154e213e0fb47a348","group-1","710402","Tostitos Scoops Tortilla Chips","unit",1,4.39,,,
"6838dba154e213e0fb47a348","group-1","727043","Hannaford Toasty Peanut Butter Crackers","unit",1,2,,,
"6838dba154e213e0fb47a348","group-1","1000160","Lay's Party Size Wavy Original Potato Chips","unit",1,4.49,,,
"6838dba154e213e0fb47a348","group-1","710402","Tostitos Scoops Tortilla Chips","unit",1,4.39,,,
"6838dba154e213e0fb47a348","group-1","727043","Hannaford Toasty Peanut Butter Crackers","unit",1,2,,,
"6838dba154e213e0fb47a348","group-1","1000160","Lay's Party Size Wavy Original Potato Chips","unit",1,4.49,,,
"6838dba154e213e0fb47a348","group-1","706253","Cheez-It Original Crackers","unit",1,5.69,,,
"6834ce55e33c7e0b996513ca","group-1","740640","Diet Coke","unit",1,2.29,,,
"6834ce55e33c7e0b996513ca","group-1","694731","Pepsi","unit",1,7.59,,,
"6834ce55e33c7e0b996513ca","group-1","740378","Coca-Cola Classic","unit",1,6.49,,,
"6834ce55e33c7e0b996513ca","group-1","926194","Hannaford Ginger Ale","unit",1,1.18,,,
"6834ce55e33c7e0b996513ca","group-1","948778","Hannaford Black Cherry Seltzer Water","unit",1,0.89,,,
"6834ce55e33c7e0b996513ca","group-1","769297","Canada Dry Ginger Ale","unit",1,2.29,,,
"6834ce55e33c7e0b996513ca","group-1","753379","Polar Diet Tonic Water","unit",1,1.29,,,
"6834ce55e33c7e0b996513ca","group-1","867498","Hannaford Tonic Water","unit",1,0.89,,,
"6834ce55e33c7e0b996513ca","group-1","926189","Hannaford Diet Cola","unit",1,1.18,,,
"6834ce55e33c7e0b996513ca","group-1","740644","Sprite","unit",1,2.29,,,
"6834ce55e33c7e0b996513ca","group-1","740499","Coca-Cola Zero","unit",1,6.49,,,
"657f06882ad79871ba4e7b10","group-1","916072","Ball Park Bun Size Meat Franks","unit",1,3.99,,,
"657f06882ad79871ba4e7b10","group-1","874679","Bar S Classic Bun Length Franks","unit",1,1.99,,,
"657f06882ad79871ba4e7b10","group-1","903805","Hillshire Farm Variety Pack Turkey Breast/Honey Ham","unit",1,8.49,,,
"657f06882ad79871ba4e7b10","group-1","769296","Canada Dry Ginger Ale","unit",1,1.69,,,
"657f06882ad79871ba4e7b10","group-1","740649","Fanta Orange Soda","unit",1,2.19,,,
"657f06882ad79871ba4e7b10","group-1","702124","Kraft Macaroni & Cheese Dinner","unit",1,1.25,,,
"657f06882ad79871ba4e7b10","group-1","702124","Kraft Macaroni & Cheese Dinner","unit",1,1.25,,,
"657f06882ad79871ba4e7b10","group-1","745378","Chef Boyardee Mini Ravioli","unit",1,1.59,,,
"657f06882ad79871ba4e7b10","group-1","745378","Chef Boyardee Mini Ravioli","unit",1,1.59,,,
"657f06882ad79871ba4e7b10","group-1","745381","Chef Boyardee Beef Ravioli","unit",1,1.59,,,
"657f06882ad79871ba4e7b10","group-1","745381","Chef Boyardee Beef Ravioli","unit",1,1.59,,,
"657f06882ad79871ba4e7b10","group-1","944946","Betty Crocker Hamburger Helper Three Cheese","unit",1,2.29,,,
"657f06882ad79871ba4e7b10","group-1","934500","Betty Crocker Hamburger Helper Beef Pasta","unit",1,2.29,,,
"657f06882ad79871ba4e7b10","group-1","981907","Nature's Promise 85% Lean Ground Beef","unit",1,6.99,,,
"5dec8925be656d35d4005320","group-1","694721","Mtn Dew","unit",1,4.69,,,
"5dec8925be656d35d4005320","group-1","706253","Cheez-It Original Crackers","unit",1,5.69,,,
"5dec8925be656d35d4005320","group-1","712595","Banquet Beef Pot Pie","unit",1,1.49,,,
"5dec8925be656d35d4005320","group-1","712595","Banquet Beef Pot Pie","unit",1,1.49,,,
"5dec8925be656d35d4005320","group-1","922583","Stouffer's Meat Lovers Lasagna Family Size","unit",1,10.49,,,
"5dec8925be656d35d4005320","group-1","981907","Nature's Promise 85% Lean Ground Beef","unit",1,6.99,,,
"5dec8925be656d35d4005320","group-1","916076","Ball Park Meat Franks","unit",1,3.99,,,
"5dec8925be656d35d4005320","group-1","974176","Smithfield Applewood Bacon","unit",1,5.99,,,
"5dec8925be656d35d4005320","group-1","932363","Hannaford Whole Milk","unit",1,2.99,,,
"5dec8925be656d35d4005320","group-1","769727","Cabot Extra Sharp Cheddar Cheese Bar","unit",1,2.89,,,
"5dec8925be656d35d4005320","group-1","725795","Hannaford Small Curd Cottage Cheese","unit",1,2.58,,,
"683787f6144dce52a6de2505","group-1","945070","Hannaford Breaded Nugget Shaped Chicken Breast Nuggets","unit",1,6.11,,,
"683787f6144dce52a6de2505","group-1","700845","Van de Kamp's Crispy Fish Fillets","unit",1,5.99,,,
"683787f6144dce52a6de2505","group-1","967767","Hannaford Plain Nonfat Greek Yogurt","unit",1,3.63,,,
"683787f6144dce52a6de2505","group-1","779426","Capri Sun Fruit Punch Juice Drink","unit",1,3.79,,,
"683787f6144dce52a6de2505","group-1","1004084","Powerade Zero Grape Sports Drink","unit",1,1.49,,,
"683787f6144dce52a6de2505","group-1","1004084","Powerade Zero Grape Sports Drink","unit",1,1.49,,,
"683787f6144dce52a6de2505","group-1","1004084","Powerade Zero Grape Sports Drink","unit",1,1.49,,,
"683787f6144dce52a6de2505","group-1","701995","Philadelphia Soft Cream Cheese","unit",1,6.99,,,
"683787f6144dce52a6de2505","group-1","962137","Idaho Crispy Potato Puffs","unit",1,4.49,,,
"683787f6144dce52a6de2505","group-1","695734","Ore-Ida Tater Tots","unit",1,5.49,,,
"683787f6144dce52a6de2505","group-1","929354","Fairlife 2% Reduced Fat Ultra-Filtered Milk","unit",1,4.49,,,
"683787f6144dce52a6de2505","group-1","879994","Hannaford Heavy Whipping Cream","unit",1,2.69,,,
"683787f6144dce52a6de2505","group-1","1021327","Candy Corn","unit",1,1.09,,,
"6838d8f7c474f39e6bdfa4b4","group-1","701503","Salada Tea Bags","unit",1,3.99,,,
"6838d8f7c474f39e6bdfa4b4","group-1","740639","Coca-Cola Classic","unit",1,2.29,,,
"6838d8f7c474f39e6bdfa4b4","group-1","983692","Al Fresco Sweet Italian Chicken Sausage","unit",1,5.49,,,
"6838d8f7c474f39e6bdfa4b4","group-1","729420","Hannaford Regular Bacon","unit",1,4.99,,,
"6838d8f7c474f39e6bdfa4b4","group-1","925470","Hannaford Chicken Wing Sections","unit",1,9.99,,,
"6838d8f7c474f39e6bdfa4b4","group-1","940638","Fritos Original","unit",1,4.49,,,
"6838d8f7c474f39e6bdfa4b4","group-1","1000158","Lay's Party Size Classic Potato Chips","unit",1,4.49,,,
"6838d8f7c474f39e6bdfa4b4","group-1","1041476","Hatfield Lemon Garlic Tenderloin","unit",1,7.99,,,
"682d932bff3e8ba0bca7e978","group-1","740639","Coca-Cola Classic","unit",1,2.29,,,
"682d932bff3e8ba0bca7e978","group-1","1037490","Nabisco Oreo","unit",1,4.69,,,
"682d932bff3e8ba0bca7e978","group-1","926472","Hannaford Purified Drinking Water","unit",1,2.99,,,
"682d932bff3e8ba0bca7e978","group-1","947490","Blue Diamond Almond Breeze Unsweetened Original Almondmilk","unit",1,5.29,,,
"682d932bff3e8ba0bca7e978","group-1","807391","Bubba Burger Original Burgers","unit",1,15.99,,,
"682b8071ffc2da7edd49f10c","group-1","723022","Dole Pineapple Juice","unit",1,4.29,,,
"682b8071ffc2da7edd49f10c","group-1","765234","Apple & Eve Apple 100% Juice","unit",1,3.29,,,
"682b8071ffc2da7edd49f10c","group-1","933156","Hannaford Italian Meatballs","unit",1,8.99,,,
"682b8071ffc2da7edd49f10c","group-1","981249","Nature's Promise All Natural Boneless Chicken Breast Portion","unit",1,10.99,,,
"682b8071ffc2da7edd49f10c","group-1","967767","Hannaford Plain Nonfat Greek Yogurt","unit",1,3.63,,,
"682b8071ffc2da7edd49f10c","group-1","981879","Chobani Core Red, White, & Blueberry Yogurt - Charity","unit",1,4.99,,,
"682b8071ffc2da7edd49f10c","group-1","968070","Chobani Mango Greek Yogurt Drink","unit",1,1.99,,,
"682b8071ffc2da7edd49f10c","group-1","962774","Activia Strawberry Yogurt Drink","unit",1,5.99,,,
"682b8071ffc2da7edd49f10c","group-1","900125","Walnuts","unit",1,4.99,,,
"67e823750167abce80c36ab8","group-1","1014335","Doritos Nacho Cheese","unit",1,3.99,,,
"67e823750167abce80c36ab8","group-1","1000158","Lay's Party Size Classic Potato Chips","unit",1,4.49,,,
